age_diff,reach_diff,5f_win_diff,5f_finish_diff,5f_finished_diff,5f_opp_win_diff,strpm_diff,tdpm_diff,result
-11.827397266742452,-2,1,-1,-1,6,-1.4343103094896499,0.21964357975835738,1
-3.786301376015423,-2,0,2,0,-10,-0.7570897361229334,0.12136553021818018,0
-2.586301376855019,-3,0,2,0,6,-1.6339608070277052,0.09740322424944492,0
-9.553424665070054,-3,2,-1,0,-38,1.7816927858770901,-0.07281396684076388,0
-12.520547952838314,-3,3,1,-2,5,0.9208705836248794,-0.06484056102416676,1
-3.4630137032951254,1,-1,-1,1,-1,-2.0146419647997225,0.07634035298766195,1
-1.876712334022379,1,-1,1,1,1,-0.8756057534511053,0.22004054445409787,0
5.164383555732435,1,0,0,-1,-28,0.17440615009033555,0.31777083476482454,0
0.8164383499196504,-4,2,1,-1,-42,-2.3549230954355065,0.5284335073459479,1
5.813698624372691,-6,3,3,-2,-41,-0.11292731738138517,0.3902807849606489,0
-1.819178087829755,-3,0,2,1,-19,-1.774912655064901,0.5129165468898569,1
-0.18082192251931417,1,0,-2,-1,7,-1.6394319131161241,-0.03007518796992481,1
4.863013693317004,-2,-2,-2,0,8,1.1980408777347447,-0.13654984069185253,0
1.112328758321219,-6,-2,-4,2,-45,1.2082376632111052,0.02945103813929048,0
5.460273967354858,-4,0,-3,1,6,1.1989872792392244,-4.940101272077335e-05,0
-8.59178082708872,-7,0,-1,0,-7,0.9822812232877327,0.012853034513546906,1
-0.06575343382473164,-4,-1,1,2,-15,0.6850574712643676,0.26206896551724135,0
-5.887671239038909,3,0,1,2,-5,0.9022386493858643,0.182707361557209,0
-3.336986310688893,-4,1,1,0,-11,0.9958500931177878,-0.07238951298121488,1
0.5452054683156362,2,1,2,0,-27,-0.08817215661603317,-0.24780410029342692,0
-6.0630137068830265,6,0,0,1,-18,0.6231593038821956,-0.017328573553473153,0
-5.835616449924274,3,0,0,0,0,4.998822806019003,-0.13468013468013468,0
-3.810958910288395,-6,-1,-1,1,13,1.4274914276060375,0.0,1
4.775342458259033,1,-1,-4,1,8,2.218885339013135,0.022222222222222223,1
-7.632876720735769,1,1,0,-1,-1,-4.759119195787458,-0.006499654273708848,1
-6.720547951778034,-2,1,1,0,-1,-0.5729340533464251,-0.08941253477335953,1
-5.04383562697339,4,1,0,-1,12,-1.5567825494205865,0.06666666666666667,1
-0.8794520665254311,4,1,2,1,-20,-0.6810127706981333,0.0,1
2.0657534191403784,0,0,0,2,11,-0.15677321156773205,0.0,0
-1.0273972665049484,5,0,1,0,-5,-1.4078095267007873,0.0,0
-2.043835624573447,2,-1,0,3,0,-1.1857261200605733,-0.05002084201750729,1
-2.158904117259638,6,1,1,-1,-27,-0.4321783811813513,-0.02868995427332296,0
4.715068486962181,4,-1,-2,0,1,0.25093236235242156,0.2,0
2.2301369794341994,0,0,-2,-1,-2,2.6034789987271956,0.1902984019233489,0
4.279452047067828,5,-2,-2,0,24,-0.11581695821125937,0.14268727705112963,1
-1.5945205562957838,1,1,2,-2,-31,0.20628103765612904,0.012407169849840631,1
1.6767123196586695,-4,-1,2,0,-21,3.9165987727530553,-0.0932398288042077,0
-6.931506855759643,2,3,3,-2,3,-2.5894682821608708,-0.06366821961526434,0
6.298630130079339,-4,0,1,0,-45,3.993584487174392,-0.09054325955734406,0
-3.2520547993340614,-8,0,1,-1,-9,-1.4345596190983754,0.050697084917617236,1
-9.520547953263854,-1,3,2,-3,-36,-0.39427785717672403,-0.10060711971479597,1
5.180821912453965,1,2,0,-2,19,-0.8967160064721038,-0.24324324324324323,1
-2.002739734503983,0,1,1,-2,-36,1.611989346137975,0.2067599504820497,0
-0.9315068577031056,0,2,3,-2,-40,1.553873603155226,0.06479481641468682,1
-1.7013698696266175,2,2,1,0,-24,3.1199551389890248,-0.04681566931026196,1
1.7068493076655216,3,1,1,0,-44,1.615211511414043,0.07938980850373255,0
6.106849308904053,2,2,-1,1,13,-0.782190720674766,0.12355768654258936,0
-5.523287679875921,-3,1,0,0,-33,1.3093964858670732,-0.09523809523809523,0
-8.956164392775207,1,0,0,1,0,-2.786061125392746,-0.06169665809768638,0
0.24109588324466813,0,-1,1,-1,-54,-0.9852923000865159,-0.11123470522803114,0
-2.0657534328181697,0,0,0,-2,-11,0.15677321156773205,0.0,1
-2.7178082287559917,2,0,2,-2,-11,0.48299570288520544,-0.10570902394106814,0
4.635616432860033,5,0,-1,-1,-10,0.4978457358716222,0.032555615843733045,0
6.495890405515858,2,-1,0,1,6,1.5464589615558335,-0.05156816544786417,0
-5.865753433290649,0,0,1,0,-63,-0.992304769307915,-0.03050330452465684,0
-4.347945220211756,0,1,3,1,2,0.6598785280457311,-0.0690246516613076,0
-5.97534247558513,-3,-1,-1,-1,-16,-1.953207419420869,-0.05272874710670928,1
-3.0657534362086807,-3,1,1,-3,7,-0.8662169289005726,-0.025778811283218732,0
5.378082185070767,-3,0,1,0,-1,0.7505057111987963,-0.036485253876558224,0
2.4191780748204934,-1,-2,1,1,35,-1.1624896565915424,-0.12652889076339097,0
-5.6821917883029585,-1,0,-1,-1,3,1.9047396366116225,-0.05079643431243608,0
-0.48493151234370657,1,0,0,1,-3,6.3071063329753425,-0.08827892168890851,0
0.11232875600948233,1,2,0,-1,-42,-2.068718905836716,0.1421634805089578,0
-0.6328767195068821,-5,1,-1,-1,23,-0.8682038144036439,0.037650630989657465,1
3.2191780740530476,1,1,0,-1,-16,1.0223240934309437,0.023412002139639926,0
-6.764383568353438,-1,1,1,2,-36,4.146139359698681,0.1404554014723506,1
-3.6657534302215957,1,0,0,1,-1,-3.8937339927581025,0.3550295857988166,1
3.041095882068433,3,0,2,1,-33,-2.44195688225539,0.23540630182421224,0
4.7972602667583075,5,0,-1,-1,-2,3.1428571428571432,-1.0476190476190477,1
0.8657534186919413,-3,1,0,0,-7,3.8049914094639634,0.0,1
-7.3671232995131355,3,2,3,0,-16,-0.4240215924426449,0.0,1
0.8301369758015298,2,-1,-1,-1,10,-0.3418062776814943,-0.17862507221259386,0
-0.20000000565924836,-5,-1,0,-1,-7,3.511111111111111,-0.15555555555555556,1
-5.386301377785678,6,1,2,0,-16,-0.9388535031847134,-0.012597310686482663,1
-6.463013709480407,4,1,3,0,-43,0.5426877470355733,-0.007378129117259553,1
-3.5726027477390545,4,1,1,0,23,1.2102170071673908,-0.06978775785732724,1
-4.065753433169299,0,1,3,-1,-14,1.586700169636873,0.12371134020618559,0
-2.9753424718411665,-1,1,2,0,23,2.721804444060358,-0.03179650238473768,1
-2.794520554531843,5,1,3,1,-28,3.984871794871795,0.0,1
-5.808219191356095,5,0,1,1,12,3.018799603174603,0.0,1
-1.068493158677093,3,0,-1,0,-2,0.4041353263891043,0.0018489297198913887,0
5.523287665541542,3,-1,0,0,33,-1.3093964858670732,0.09523809523809523,1
1.7013698543945353,5,-2,-3,1,20,2.863675639747424,0.029112662013958124,0
3.9424657483474377,5,-3,-1,2,4,0.13444909344490874,0.08396094839609484,0
6.189041055613899,3,-4,-3,3,16,2.5215408501620757,-0.008816390697114512,1
-5.457534252438293,5,1,2,0,2,0.47652982184353254,-0.019175488424132886,1
-9.084931513087739,-1,-1,0,0,-30,1.8825657005323415,-0.11879064036133631,0
-0.46849315632775657,1,1,0,-2,-28,1.9919413286488412,0.06973942509371385,1
-5.542465762091236,-4,4,1,-2,-21,-2.710347643341047,0.06235941956304929,1
-3.364383568126989,-1,2,-2,0,-11,-1.4324733402132779,0.06666666666666667,0
-4.391780827629024,-1,1,-2,-1,-15,-0.17414399891653787,0.02477291494632535,0
-6.427397266455067,1,-1,-2,-1,-19,-1.9543358609424892,-0.02971768202080238,0
2.520547939702464,-1,-3,1,0,6,-0.7704009542159831,-0.21967152949811908,0
5.690410951621832,2,1,-2,0,-15,0.09097425871619436,-0.04353209514499836,0
-1.2904109675491924,-2,-1,-2,-2,11,1.2710382513661203,-0.014207650273224015,1
-0.6794520610481598,0,1,-1,0,-8,-1.4065328610783152,-0.15904499540863176,0
5.0794520471365985,-1,2,-1,0,-30,-2.5938930027456544,-0.003910475081121568,0
-1.9589041152862094,2,-2,0,2,3,-0.5158136860264522,-0.044444444444444446,1
-0.1726027447266958,4,1,0,0,-8,1.533867899441569,0.27887168367868753,0
5.698630130781261,1,1,-1,-2,-21,1.8910844549703052,-0.5003299375378525,0
5.2438356102029715,-2,-1,1,-1,-3,-0.3621859330169199,-0.05421929048346874,0
4.106849305770737,3,1,0,-1,2,-2.161886336154777,-0.11843611446997179,1
-2.301369868516595,-4,1,1,-1,-8,1.5999640861035669,-0.06733855581243968,0
-3.3808219226818217,-4,1,1,1,-14,-0.27602366416102075,-0.03121748178980229,1
-1.835616443761758,0,0,3,1,-6,-2.354354755021867,-0.0044177599881402435,0
-3.0273972682827193,-2,-1,0,2,-8,0.6461072724437855,0.036426839773877645,0
-1.4301369946918783,-2,-1,0,0,-18,-1.7429917550058893,0.23425206124852763,0
-6.780821926742867,2,-1,0,1,-12,1.143287560113564,-0.2565038530621705,1
-2.035616449992993,2,0,-2,0,-12,-1.399333909617064,-0.06876790830945559,1
-2.6602739804183386,2,0,0,1,6,1.1815443490219821,-0.11158128296052372,1
-3.1835616509323614,2,1,1,0,2,0.5305356209305634,0.060453400503778336,1
-0.36712329568563007,-2,-1,-1,0,-7,0.7821073864510515,0.0821167883211679,1
2.9232876590768058,1,0,-1,0,19,0.6709962307577926,-0.10468860111331647,0
-1.1342465843342282,-3,2,-1,-1,-6,1.2366905464250597,0.006517769349627757,0
2.6301369770029197,1,-1,-2,-1,36,-1.5800162469536962,-0.19925986099828505,1
2.298630130305014,3,-2,-1,0,30,2.0931928853233046,-0.3048347110260187,0
-2.0520548020329485,2,-4,0,2,18,2.1640444264852423,-0.14284541366891998,0
4.060273966522075,-1,-2,1,2,32,0.5995632915340945,-0.16631106120157216,1
-6.328767129655944,-5,0,0,-2,5,-3.6128749887213,-0.19629225736095965,0
-7.8547945253154445,-6,0,2,-1,-3,0.039150423648314,-0.025806451612903226,1
-3.706849321053241,-2,-1,0,1,-7,2.5489595602669803,-0.044444444444444446,1
-4.695890417042936,-6,0,1,0,-34,-2.2993428378516914,0.0,0
-2.5561643885420473,0,0,1,0,-5,-0.28151183970856053,-0.044444444444444446,0
-0.5178082267305939,2,-2,1,1,-17,1.6859527256617284,0.19071837253655435,0
-0.2575342536884193,6,0,2,0,-25,-0.6338753101409496,-0.12634944306604023,1
5.561643829898468,1,0,2,0,-4,-1.6940149071086887,0.087607075314273,0
2.1808219125515222,0,0,2,0,-10,-2.685988560089535,-0.0400266844563042,1
-5.419178092960465,4,0,2,1,-17,1.545828434053215,-0.022354694485842028,1
3.936986285290047,3,-1,-1,1,-14,1.6237250497069233,-0.060422960725075525,0
-5.679452061816281,2,0,2,0,6,-5.413306451612906,0.21169354838709675,0
-3.728767133914104,-1,2,2,-1,-28,6.309249287007057,0.09630818619582665,1
2.8931506769053144,-1,0,1,0,-25,0.6795139635626288,-0.07852263766423954,0
3.8712328714185986,4,2,2,-1,-9,-0.25740325844257894,-0.03230746388549956,1
2.6630136925835544,1,2,2,-1,-1,0.901840033308269,0.12569832402234637,1
-2.991780829327439,6,1,-1,0,-4,0.7541409101807028,0.10113404599818608,0
1.8191780777119462,3,0,-2,-1,16,-3.1528888888888895,0.03733333333333333,1
2.931506844771498,-1,-1,0,0,4,-1.5514697690850867,-0.36113499570077384,0
-1.8383561753495954,1,2,2,-1,-13,2.403331814928093,-0.09917355371900827,1
3.3643835555767936,1,-2,2,0,11,1.4324733402132779,-0.06666666666666667,1
3.6931506775605314,3,2,2,0,-14,0.08976414546299605,0.02091321017776229,0
0.41643835104891735,-2,-2,-1,0,22,0.20623547469687153,0.01729605073508216,1
-3.063013704898623,2,-1,-1,-1,6,-1.1245843422114596,0.010944309927360781,0
5.8301369804181,2,-2,0,0,5,1.3406451612903227,-0.03477726574500768,0
3.227397253307835,2,0,2,1,-1,0.5840972283628578,-0.1306727188768041,0
6.038356158517892,-3,0,2,0,-39,-0.08887365775645328,-0.4716964552468322,0
6.8712328714380035,-3,0,0,-1,4,-2.0262245419373675,0.12504562376815825,0
-1.4602739874871844,-3,0,0,0,-12,-0.08981516727995675,-0.17140379816436158,0
9.06027396074505,-5,1,1,-1,-33,1.5372661500920417,0.14715955306305922,1
1.9013698545011124,-5,2,0,0,-59,0.8513222113082448,0.1684610780281171,1
6.180821908765431,-7,1,-2,0,-18,-0.09615384615384581,0.0,0
0.13150684387690603,3,1,1,1,1,-1.0858149215497916,0.061799551713096396,1
-7.180821924585427,-2,1,0,1,-1,2.311111111111111,-0.08888888888888889,1
-3.257534253018271,-1,2,0,-1,-8,2.822222222222222,-0.06666666666666667,0
-9.745205485134736,1,1,0,0,15,4.311111111111112,-0.04444444444444444,1
2.2849314995904706,-10,-1,-2,1,-14,-0.9689778840406453,0.1686192468619247,0
3.4136986157140186,0,1,-2,0,-17,-4.489820150165881,0.2352365985681858,1
3.810958899082447,6,1,1,-1,-13,-1.4274914276060375,0.0,0
0.5424657467833356,10,0,1,0,6,0.12688620258440952,-0.1111111111111111,0
-1.1643835673527079,7,0,-1,-1,-2,2.6237814142989686,0.0,0
-4.967123293807774,0,2,0,-1,-20,2.28696397776429,0.2566066456641329,0
-10.15616439278675,0,1,0,-1,-19,0.7103448275862072,0.12109270040304523,0
-0.4602739781449543,-3,1,1,-1,-35,-2.514051208850031,0.038711128867718866,1
2.0246575282649317,-2,1,1,-2,-10,-0.513086565089302,0.05635002506119652,0
-6.3780821991449415,0,0,1,-1,-9,0.3497895832390605,-0.11131725417439703,0
0.29315067601610423,-1,1,0,0,-6,-1.899176810315439,-0.05655042412818096,0
-1.0739726095993163,-1,-1,-1,1,5,0.2538908246225322,-0.0878823073945025,1
5.9479451955342775,2,-1,-1,1,-4,2.1819282079493894,-0.2606519048273965,0
-2.709589046040776,-3,-1,0,-1,12,0.7631322007420427,-0.05272407732864674,0
-11.435616451701932,0,1,3,0,-13,3.219815010242722,-0.0449438202247191,1
-9.03835617024166,-1,1,3,1,-5,2.5170839494250288,-0.10365355876428142,0
1.789041090419147,0,-1,-1,1,-1,0.9346733490545187,-0.06545579345689737,1
-1.630136991808186,0,1,-2,1,-5,-1.5266946816831553,0.02466091245376079,0
-6.487671238817729,-1,-1,1,1,-9,-3.013451513328313,0.0033694401947764255,0
-3.0821917868094886,3,0,-2,-1,-1,1.36094659252554,-0.1532652269494375,1
-5.334246581911465,-2,2,-1,-2,8,1.0383419689119169,-0.030899670277908617,1
-5.289152227305749e-09,-5,0,0,1,-11,1.968164074351247,0.1539410610626808,0
-1.4657534318832361,-1,0,-2,-1,-9,0.18550724637681126,-0.1942028985507247,0
9.745205473425454,-1,-1,0,0,-15,-4.311111111111112,0.04444444444444444,0
12.808219172958399,-2,-2,0,0,0,-3.266666666666666,-0.06666666666666665,0
5.350684923389679,-5,-1,-1,1,9,2.8698908514122374,0.03758104363471075,0
0.21369862354854519,-3,-1,-2,-1,2,-2.5816372874363522,0.02737226277372263,1
1.2986301299455576,-2,-1,0,0,18,-2.244444444444444,-0.08888888888888888,0
-6.767123293856038,-1,-1,-1,-1,8,1.286868686868687,0.0,0
3.060273966064976,-3,1,2,0,-9,-2.0549336560487537,-0.0440852314474651,1
0.8602739662232963,-1,0,3,0,-46,-0.10821705359658784,0.11892905770930891,0
0.695890401562572,-7,1,-1,0,-5,0.08385255668951652,0.13973960417372033,1
7.158904103686929,-6,1,1,-1,-2,-0.4169884169884175,-0.4008918375115559,0
7.150684926738336,-2,1,-1,-1,8,-1.0993573953669658,0.06344841027084677,0
2.5342465680415813,-6,-1,0,0,-2,1.2455755601602876,0.0010683157699533166,0
9.019178076706773,-2,-1,-1,1,18,-3.5663965289213464,0.10122311261071278,1
-5.106849321981066,-7,0,0,-1,0,-2.6657196937330947,0.10321230262757647,1
-7.953424663940325,-6,1,0,-2,-3,2.967364236095941,0.2059025394646534,1
2.2630136911988217,-2,0,0,1,7,-2.9643031868782668,0.023534662558257285,1
0.4082191717277439,-4,0,1,2,-23,-3.900910746812386,0.0,1
-6.389041101106564,0,1,0,0,2,3.2444444444444445,0.06666666666666667,0
-4.230136992046077,2,-1,-2,0,4,3.2318282664747855,0.10095340888649038,1
-1.5863013761983495,5,0,1,-1,-13,1.7162255774631099,0.03914309763055769,1
-2.227397265368019,1,-1,2,0,-7,0.7707244529424262,0.06097301890800935,0
1.2575342409036665,5,0,0,-1,-12,0.5565237330887416,-0.024489795918367346,0
6.419178073943431,-2,1,1,0,-10,4.289570915866479,-0.1330764263103846,0
-1.2739726096889044,-2,-1,-1,0,-3,2.4431907169681035,-0.05680302829393265,1
-0.6301369936334993,-9,1,2,-2,-34,2.264201022754031,-0.09334638204504526,0
-1.4821917864969834,-2,-2,0,0,-6,-1.0981644434292788,0.025400632858181282,1
-3.780821922315546,1,-2,1,1,0,-2.035513103110458,-0.0229406482161809,1
-1.219178090055017,-3,-1,1,1,15,-5.295393800630849,0.057747834456207896,0
7.42739725412995,5,-1,0,0,-4,-2.133333333333333,0.13333333333333333,0
3.4082191720478505,2,1,0,0,1,-0.3537796378402276,-0.005307567964863452,0
-6.101369868493535,3,2,4,0,-20,1.6632008154943927,-0.04994903160040775,1
-8.68219178620491,-3,1,0,-1,-29,1.6314457570863587,-0.09228904120621761,1
0.5945205431211633,-3,1,-1,-2,-24,1.861312618788062,0.03112033195020747,1
1.0520547889098495,-1,0,0,1,0,-1.2721474838066766,-0.1111111111111111,0
-5.441095895626866,2,0,-1,1,-4,-1.9725599737101542,-0.0335195530726257,0
-0.4712328835741957,1,1,0,-2,-26,-0.026523297491039433,0.11971326164874552,1
5.438356155907094,0,0,0,0,-25,-0.5865105677579778,0.03595109821798591,0
3.8739725966894696,-9,0,-1,-2,6,1.227821842586943,0.0008541793776693091,0
-0.18630137860051832,-8,0,-1,-3,-18,-1.5214319359397068,0.023457371643900143,0
1.2109588965232163,-3,-1,0,-1,-1,-0.31091952938669554,0.014671983503452134,1
0.9342465693089537,-1,-1,2,-1,1,1.138958920361857,-0.07272727272727272,1
2.186301364196183,-1,2,2,-1,40,-0.5144263971700753,0.006352570286840942,0
9.504109580529928,-9,-1,0,-1,26,0.2814421611394331,0.011212137138452372,0
-7.4493150840945574,-3,0,-1,-2,-30,-1.6324884164622508,0.19623875715453803,0
5.610958895553601,2,1,1,1,18,1.3870067448484957,-0.053652145481280805,0
5.317808214310411,4,-1,-1,2,-6,0.193698919961097,0.11875309252845125,0
10.315068488218284,2,-1,-2,1,-31,2.428108082745353,0.1787107255761031,0
-0.25753425216828774,2,0,2,0,-9,2.4895559721939122,0.24144109395092306,0
-5.350684936659178,5,1,1,-1,-9,-2.8698908514122374,-0.03758104363471075,1
-2.5698630204657533,4,1,2,0,-14,2.3710129601849355,0.0,1
-0.20000000657068284,5,3,5,-1,-36,5.839222702157734,-0.0862895493767977,1
-8.797260282013674,1,4,4,-1,-41,4.903068127695551,0.0,0
-1.3890411019838282,-2,1,1,-1,7,2.0291386082173934,-0.07868852459016393,1
-9.646575349592968,2,2,2,-1,-27,5.683722483858521,-0.014021967749474177,1
-3.9753424713209036,1,0,2,-1,-36,6.513920282264733,-0.2727272727272727,1
-1.2493150738153211,1,1,2,0,3,-0.14149220177040878,-0.01818181818181818,0
1.3999999906045417,-1,-1,1,0,-17,-2.744321767884248,0.06696509144712924,0
-10.613698638572707,6,3,2,1,-36,0.7819614032810773,0.2442281807543924,1
-4.320547961158525,5,0,0,0,-11,4.81752464026924,0.03327724166351867,1
-7.345205489903954,2,2,-1,0,16,3.0930808154884137,0.039289381050161346,0
-11.715068503021087,4,1,0,0,-1,3.457516339869281,-0.1947712418300654,1
-7.295890418035924,2,1,-2,-1,-5,-0.09339452092893907,-0.023751912112362675,1
-9.745205490181576,8,2,4,0,-32,3.936911281489596,0.06637458926615555,0
1.7780821842445746,-1,1,0,-1,-28,0.9150337115012626,0.0889877641824249,1
-2.9315068559394675,1,1,0,0,-4,1.5514697690850867,0.36113499570077384,1
1.4520547851839467,-2,2,2,-1,-24,-2.0354577424066553,-0.0093163312073537,0
-0.5835616498400569,-2,-2,-2,0,0,2.4993761822196494,-0.11563688348598503,0
-2.1972602805116637,-2,1,1,-1,7,-1.8917878674341764,0.026778841241186686,1
0.22739725431519986,-4,-1,1,0,9,-2.695547124189961,0.022480329711502434,0
2.9232876657464786,-3,-1,0,0,23,-1.6441843664210367,-0.10781678948128881,1
-2.0986301472318516,-5,-1,0,0,-33,1.8003044140030449,-0.044444444444444446,0
2.3479451988765234,-7,1,0,-1,-15,1.837376290289546,0.0,0
-1.6246575423489347,-2,0,0,0,-4,4.882770463651974,-0.137378362907842,1
-0.6000000085084665,-1,1,0,1,11,0.9609852852991372,0.0,1
-6.695890419083071,-2,1,-1,1,-29,3.4330969267139477,-0.025531914893617023,0
10.309589035371566,-4,2,0,-1,1,1.3777777777777773,0.0,0
-7.520547951968769,-5,0,1,0,23,-0.9679860099173381,0.24179200768372702,1
-4.978082197892128,0,1,-1,0,23,-2.2821059038344496,0.006086427267194133,1
-3.021917821282056,0,1,-1,-1,12,-5.8488127331142215,0.1440230436869899,1
3.4054794454862396,0,1,2,0,5,-0.9805121439845457,0.11173125397535869,1
-1.7013698702905842,-5,2,3,-1,-20,-2.863675639747424,-0.029112662013958124,1
-5.134246583356379,-1,2,2,0,5,-8.611392233797861,0.22105263157894736,1
-2.027397269306981,-4,0,0,0,-12,-3.1553335601918593,0.16265275374587115,1
1.2849314992228216,-1,-1,-1,-1,-3,-2.711111111111111,0.022222222222222227,0
5.690410952235162,-1,0,-1,0,3,-1.3133005775364195,0.10585294371174898,0
4.049315061294777,1,1,1,-1,-45,-0.5452756199024855,-0.06396588486140725,0
3.1369862915665223,-1,0,0,1,-33,-0.20457766135612143,-0.018808777429467086,1
9.599999993053459,0,-1,1,2,-4,-1.7271144090255168,-0.26595744680851063,1
3.887671225598872,3,-2,-1,1,19,-3.2350283257115557,-0.12307692307692308,0
-3.6547945263290202,0,1,-1,0,-4,0.8032688107253143,0.1918158567774936,1
1.1917808154571645,-3,-1,-1,1,-14,-4.184265010351966,-0.11180124223602483,0
-2.7232876763265494,0,1,0,-2,-2,-0.2797682579056868,0.025094102885821836,1
-8.342465759032937,1,1,1,-2,11,1.5495408622956668,-0.2551373430814316,0
-4.632876717890852,3,0,-1,0,-6,2.62550443839123,-0.07609384908053267,1
-3.438356169207662,0,1,0,0,7,0.9335204498072738,-0.037759597230962866,1
-10.471232884953135,0,1,-2,0,-11,-1.0771371041552253,-0.05440234303496246,1
-1.31780822521376,2,1,1,0,-3,-0.7416034753314769,0.016102470149844783,1
0.578082186020076,2,1,-1,-1,-13,-0.420317312308248,0.002627477088597341,1
1.5589041042346565,1,2,-1,-2,-6,-2.4169058260801375,0.04654591076609425,1
2.4630136923485537,4,0,-2,-1,-4,-2.418444846292947,0.07494474583082178,0
0.26027396667595326,-4,0,-1,-2,11,2.637737303652308,-0.015187433747711268,1
-0.9917808290154753,4,1,-1,-1,-24,0.5783702038984275,-0.024033402175324202,0
1.8082191718345086,2,1,-1,-1,10,-2.5011683832533707,0.022539444027047332,0
-0.12876713264938644,5,0,1,0,12,0.11012605392770691,0.0006344436096502176,1
0.37260273242196007,3,0,-1,-2,-2,1.6919786096256684,0.05454545454545454,1
-1.6273972713500484,1,-1,-2,-1,-7,0.017983013342801613,-0.04071289417158658,1
-7.021917818349664,2,-2,-1,0,26,6.500265533722782,-0.15131717076905976,0
-1.753424664985694,-1,0,0,0,11,2.874595791805094,0.0,0
8.120547937876648,0,-1,1,-1,19,2.2569713957165445,0.0,1
0.4246575260470635,-2,0,2,0,10,-3.8028601509036672,-0.017810142130198284,1
2.493150679623888,-2,-2,2,0,-13,0.46133699781747683,-0.10243310969202166,0
3.2794520485619287,2,0,2,0,-28,-0.11339413781843888,-0.020839864875624305,0
-1.9561643903644388,-4,0,3,0,-4,-0.44248564093294895,-0.02611218059521031,0
-5.671232880959572,-3,0,1,2,7,-0.5818811043690191,0.06621314341932397,1
-0.5424657584580785,-10,0,-1,0,-6,-0.12688620258440952,0.1111111111111111,1
-3.9589041163559386,0,0,1,0,-16,-1.9993287418227212,0.05199306759098787,0
-12.317808226073854,2,1,0,0,0,-2.0964830487362174,-0.11881188118811879,1
-11.68219178911799,3,0,0,1,-5,-1.331572483320136,-0.2114537444933921,0
-0.5945205549256443,3,-1,1,2,24,-1.861312618788062,-0.03112033195020747,0
-3.2054794585863107,8,1,1,0,-20,3.885792913656691,-0.10870313037495699,1
-1.8465753507406504,4,0,2,0,2,3.4667486203717313,-0.1044776119402985,1
-3.24657535217073,-2,3,4,-1,-1,0.6402220058733397,0.0,0
-4.509589046973012,5,0,1,1,14,3.1934050695902156,-0.29571217348447515,1
0.1863013635419506,4,-1,1,1,30,0.044262649581976454,-0.22849888924151063,0
-5.29863014835766,1,0,0,0,34,-0.8422167852647942,-0.025445292620865142,1
0.5178082115074574,2,-1,-1,2,59,-1.7150109174134496,-0.0322061191626409,0
-8.43013699253872,4,1,2,2,14,-2.875316927665921,-0.044444444444444446,1
6.358904104493142,0,0,-3,0,-21,-0.15242821694434605,-0.06896329476974639,0
1.3698630036562989,3,-2,-1,1,13,-2.791122134993155,0.0,0
-2.347945212620907,7,-1,0,1,15,-1.837376290289546,0.0,1
-9.043835625095646,5,-2,1,2,13,0.8929922670528372,-0.030565461029037184,0
-0.20273973160857395,1,1,2,0,6,0.4833396255703737,-0.0225140712945591,1
-3.2136986364954296,1,0,-1,0,5,1.457353927344772,-0.08446738620366026,1
0.47945204837182587,0,1,1,-1,-19,0.48317590356979556,0.05645556522891057,0
-0.6602739782960398,2,1,1,0,-9,-2.395006836446957,0.22411953041622198,0
0.6328767068544536,5,-1,1,1,-23,0.8682038144036439,-0.037650630989657465,0
-1.6465753471700566,2,-1,2,0,-2,4.291970424627717,-0.3008499464464637,1
1.6712328689365137,0,-1,3,2,-8,-0.8587605202754398,0.1614044036385276,0
-14.071232884312117,-1,-1,-2,0,-6,0.8385960597623208,0.020201842759396044,1
-4.531506859907914,-4,2,2,-1,-19,1.6131267633519772,-0.13215859030837004,0
-7.046575350558726,-1,0,1,1,-1,-1.8016987637709199,-0.024304095534437818,1
0.46027396730039527,3,-1,-1,1,35,2.514051208850031,-0.038711128867718866,0
-0.6383561699059399,-1,2,1,-2,13,1.1470588235294121,-0.17816742081447962,1
-3.0465753506276343,-3,1,1,0,-17,0.7185278994228605,0.011118127701797799,0
1.134246570177261,-9,0,2,1,-17,-0.27374190333831594,-0.06626806178375685,0
-0.6027397320793995,5,1,2,1,-4,0.026246719160105236,-0.11490230387868183,0
-5.180821921916639,-1,-2,0,2,-19,0.8967160064721038,0.24324324324324323,0
-8.706849322548894,-5,3,0,-1,-17,-1.609862033725089,0.32038834951456313,1
-3.164383568619037,0,3,2,-1,-19,0.5150155115667463,-0.3112391930835735,0
-2.068493157487225,9,2,1,0,-42,0.502026286783682,-0.07312614259597806,0
4.67671232325133,4,0,2,-1,-51,0.2752663747627655,-0.25884383088869717,0
-5.553424665907244,2,1,1,0,-24,0.3090246220801047,0.05170853276303409,1
-2.698630143891556,2,2,0,-2,-27,2.385439421013257,0.09307135470527404,0
-2.1808219233109796,0,0,-2,0,10,2.685988560089535,0.0400266844563042,0
-2.7863013751414627,2,-1,-1,3,27,-0.38526241842752373,0.010352540994213663,1
3.3671232830468973,0,-1,0,2,-3,-2.549566909726446,0.4171494785631518,1
-4.569863021513925,2,1,2,2,-31,0.8169205170869067,0.25710994496352235,0
2.3616438306722465,1,0,3,-1,5,-1.7515027010575972,-0.042709680691876556,1
-8.539726034986618,-1,0,2,0,-20,-2.8917647058823523,-0.08705882352941177,1
