Micol Di Segni,http://ufcstats.com/fighter-details/8126e4dff0cdf69e
Cyrille Diabate,http://ufcstats.com/fighter-details/43563a32c3f10e95
Marc Diakiese,http://ufcstats.com/fighter-details/32c355b04fc57f3a
Tyler Diamond,http://ufcstats.com/fighter-details/f5f6419c5f00abad
Hacran Dias,http://ufcstats.com/fighter-details/ed209f6618c82e41
Nick Diaz,http://ufcstats.com/fighter-details/f57a8a52ca401ed9
Nate Diaz,http://ufcstats.com/fighter-details/8355922d564b152c
TJ Dillashaw,http://ufcstats.com/fighter-details/c849740a3ff51931
Matt Dixon,http://ufcstats.com/fighter-details/1db445a4468447d0
Russell Doane,http://ufcstats.com/fighter-details/f50d95223751e6ca
Drew Dober,http://ufcstats.com/fighter-details/519e4fe37ce9ff75
Shana Dobson,http://ufcstats.com/fighter-details/122ac9b816d8b71c
AJ Dobson,http://ufcstats.com/fighter-details/009c4420727149ea
John Dodson,http://ufcstats.com/fighter-details/99506df1af6c8b3b
Joe Doerksen,http://ufcstats.com/fighter-details/dbaaf42313af90fa
Roman Dolidze,http://ufcstats.com/fighter-details/327d5f279895110d
CB Dollaway,http://ufcstats.com/fighter-details/5d7bdab5e03e3216
Cody Donovan,http://ufcstats.com/fighter-details/7bc96507e4b38d3b
Rafael Dos Anjos,http://ufcstats.com/fighter-details/6a2f7c151031653d
Junior Dos Santos,http://ufcstats.com/fighter-details/63def5a5662a6917
Anderson Dos Santos,http://ufcstats.com/fighter-details/bbc9ab95fa766493
Tiago dos Santos e Silva,http://ufcstats.com/fighter-details/8ce87f7e3a9baed2
Danny Downes,http://ufcstats.com/fighter-details/a66395395b5f1394
Kyle Driscoll,http://ufcstats.com/fighter-details/e5e148d4363deff8
Dricus Du Plessis,http://ufcstats.com/fighter-details/0d7b51c9d2649a6e
Todd Duffee,http://ufcstats.com/fighter-details/bda04c573563cc2e
Joe Duffy,http://ufcstats.com/fighter-details/654ae722109a0d31
Jessamyn Duke,http://ufcstats.com/fighter-details/a7ddae0be8b78147
Norma Dumont,http://ufcstats.com/fighter-details/d3f5d33d61cd00c9
Chris Duncan,http://ufcstats.com/fighter-details/fd406a32a6fb3a29
Evan Dunham,http://ufcstats.com/fighter-details/e5c9de15bb58b1c6
Tom Duquesnoy,http://ufcstats.com/fighter-details/e979c76341f19b22
Albert Duraev,http://ufcstats.com/fighter-details/6b7c7460855dbbb9
Reuben Duran,http://ufcstats.com/fighter-details/4417980b3e798abf
Cody Durden,http://ufcstats.com/fighter-details/7f6ed67d3ed3c036
Merab Dvalishvili,http://ufcstats.com/fighter-details/c03520b5c88ed6b4
David Dvorak,http://ufcstats.com/fighter-details/9ada30894bf04e19
Matt Dwyer,http://ufcstats.com/fighter-details/8f0d576beba1cfcd
Rolando Dy,http://ufcstats.com/fighter-details/55ed59d541f8b90c
Marvin Eastman,http://ufcstats.com/fighter-details/05866d8c3a321856
Mike Easton,http://ufcstats.com/fighter-details/bc7230f231701d66
Brian Ebersole,http://ufcstats.com/fighter-details/32ba186f4b0e3267
Mark Eddiva,http://ufcstats.com/fighter-details/40ff198adda94b9f
Frankie Edgar,http://ufcstats.com/fighter-details/f2688492b9a525a3
Johnny Eduardo,http://ufcstats.com/fighter-details/528c24b99fbaab79
Yves Edwards,http://ufcstats.com/fighter-details/5f04e3d58d9ce982
Justin Edwards,http://ufcstats.com/fighter-details/e56daf7725a0b5ab
Leon Edwards,http://ufcstats.com/fighter-details/f1fac969a1d70b08
Te Edwards,http://ufcstats.com/fighter-details/ef44e4ea9050f2ea
Joselyne Edwards,http://ufcstats.com/fighter-details/f9ab66e67240db7b
Stephanie Egger,http://ufcstats.com/fighter-details/5e6294b37bbef029
Per Eklund,http://ufcstats.com/fighter-details/58bc81376286b3d3
Darren Elkins,http://ufcstats.com/fighter-details/92a9aa9c93192871
Jake Ellenberger,http://ufcstats.com/fighter-details/d81ac739417d7f53
Joe Ellenberger,http://ufcstats.com/fighter-details/8e8e4487c621aa1c
Tim Elliott,http://ufcstats.com/fighter-details/c96d9178c9ed9e62
Ramazan Emeev,http://ufcstats.com/fighter-details/abd5fb12437eda21
Fedor Emelianenko,http://ufcstats.com/fighter-details/b8da6f5c80ae2d15
Rob Emerson,http://ufcstats.com/fighter-details/dc0f07928009a127
Jamall Emmers,http://ufcstats.com/fighter-details/e00a3dee329a51f7
Josh Emmett,http://ufcstats.com/fighter-details/fba03cd6cc28dc41
Oliver Enkamp,http://www.ufcstats.com/fighter-details/330bafba312face4
Andy Enz,http://ufcstats.com/fighter-details/993d385f5a475375
Julian Erosa,http://ufcstats.com/fighter-details/902ec2cc48c8ae8a
Cole Escovedo,http://ufcstats.com/fighter-details/5df17b3620145578
Efrain Escudero,http://ufcstats.com/fighter-details/83fd97284f4bb4a4
Carla Esparza,http://ufcstats.com/fighter-details/d910665038efc639
Juan Espino,http://www.ufcstats.com/fighter-details/ccf5dc41417e9daf
Jordan Espinosa,http://ufcstats.com/fighter-details/215a70f073a7b726
Jodie Esquibel,http://ufcstats.com/fighter-details/411539901068522f
Achilles Estremadura,http://ufcstats.com/fighter-details/41f3cfdab0b22236
Terry Etim,http://ufcstats.com/fighter-details/33011768c3c4dc9a
Sijara Eubanks,http://ufcstats.com/fighter-details/4234f0097c83fa62
Billy Evangelista,http://ufcstats.com/fighter-details/9766ed20b68c7c33
Rashad Evans,http://ufcstats.com/fighter-details/ee779c43a8926d52
Ashlee Evans-Smith,http://ufcstats.com/fighter-details/fc6e681bf6658faf
Tonya Evinger,http://ufcstats.com/fighter-details/b12a1d19ee383b7c
Movsar Evloev,http://ufcstats.com/fighter-details/76e2870ffafbe38f
Andre Ewell,http://ufcstats.com/fighter-details/5f6f049d54728e88
Jessica Eye,http://ufcstats.com/fighter-details/f72465a784c1b084
Urijah Faber,http://www.ufcstats.com/fighter-details/78114b7199cef90c
Melinda Fabian,http://ufcstats.com/fighter-details/8c020156779f7888
Wagnney Fabiano,http://ufcstats.com/fighter-details/40389d39a92f5bfa
Bartosz Fabinski,http://ufcstats.com/fighter-details/e17ac6410c8377f4
Zarah Fairn,http://ufcstats.com/fighter-details/862b0b3375aa4b6e
Pedro Falcao,http://ufcstats.com/fighter-details/f7be1db194e03d7e
Rico Farrington,http://ufcstats.com/fighter-details/f89e6e66b9b112de
Paul Felder,http://ufcstats.com/fighter-details/e5010b1b94ca5755
Carlos Felipe,http://ufcstats.com/fighter-details/a2ea77e974c5889f
Kevin Ferguson,http://ufcstats.com/fighter-details/27541033b97c076d
Tony Ferguson,http://ufcstats.com/fighter-details/22a92d7f62195791
Cezar Ferreira,http://ufcstats.com/fighter-details/dbc17725b887860a
Diego Ferreira,http://ufcstats.com/fighter-details/f53d4f21d1b5f2dc
Erisson Ferreira da Silva,http://ufcstats.com/fighter-details/1c2a8915f8431507
Timo Feucht,http://ufcstats.com/fighter-details/8c21eb9fd7c4c203
Andre Fialho,http://ufcstats.com/fighter-details/33efaf2d0941cfcf
Drew Fickett,http://ufcstats.com/fighter-details/d814f5192e58fb2f
Deiveson Figueiredo,http://www.ufcstats.com/fighter-details/aa72b0f831d0bfe5
Francisco Figueiredo,http://ufcstats.com/fighter-details/cdadae5363b66eef
Edwin Figueroa,http://ufcstats.com/fighter-details/bbfca6d5c27d9cd8
Andre Fili,http://ufcstats.com/fighter-details/8fd808923cffff82
Mirko Filipovic,http://ufcstats.com/fighter-details/c32fb8c0f6471a4d
Luigi Fioravanti,http://ufcstats.com/fighter-details/9583662df31d943f
Manon Fiorot,http://ufcstats.com/fighter-details/34ff304266360297
Spencer Fisher,http://ufcstats.com/fighter-details/f34312c2ccfa0e00
Chris Fishgold,http://ufcstats.com/fighter-details/bebb4ae55ac2bf6f
Jon Fitch,http://ufcstats.com/fighter-details/6f018c039b4d5d80
Rafael Fiziev,http://ufcstats.com/fighter-details/c814b4c899793af6
AJ Fletcher,http://ufcstats.com/fighter-details/725b1abc9a39d873
Jimmy Flick,http://www.ufcstats.com/fighter-details/09e62c450e754913
Luke Flores,http://ufcstats.com/fighter-details/b5f44dcb863f595b
Ty Flores,http://ufcstats.com/fighter-details/4bb0f74d5e26f89a
Alejandro Flores,http://ufcstats.com/fighter-details/d23d5960ac5e117c
Kenny Florian,http://ufcstats.com/fighter-details/cb139171ed1b69fe
Rob Font,http://ufcstats.com/fighter-details/05339613bf8e9808
Jesse Forbes,http://ufcstats.com/fighter-details/947eccadb72f4f6f
Jussier Formiga,http://www.ufcstats.com/fighter-details/b102c26727306ab6
Renee Forte,http://ufcstats.com/fighter-details/44bc27bfa76dcd9e
Marcel Fortuna,http://ufcstats.com/fighter-details/d761b3766e38c5db
Hermes Franca,http://ufcstats.com/fighter-details/e0ec3c3b6b611f7e
Glaico Franca Moreira,http://ufcstats.com/fighter-details/00a3ff40c4b2cf21
John Franchi,http://ufcstats.com/fighter-details/b9532d815060de7f
Rich Franklin,http://ufcstats.com/fighter-details/d897897060f10a3a
Stephanie Frausto,http://ufcstats.com/fighter-details/fee02819a271c050
Justin Frazier,http://ufcstats.com/fighter-details/78863e4a28204a6b
Patricio Freire,http://ufcstats.com/fighter-details/98a58c26c5b1ed17
Patricky Freire,http://ufcstats.com/fighter-details/90e6dde9113830bd
Matt Frevola,http://ufcstats.com/fighter-details/dccb63727f2f5f74
Jinh Yu Frey,http://ufcstats.com/fighter-details/d05cb1e8d1b885d8
Sarah Frota,http://ufcstats.com/fighter-details/1641ef250e9de19b
Riki Fukuda,http://ufcstats.com/fighter-details/7c35f869033901ae
Masio Fullen,http://ufcstats.com/fighter-details/4638cc6479cc0afe
Claudia Gadelha,http://ufcstats.com/fighter-details/ec34349e7dffcde7
Justin Gaethje,http://ufcstats.com/fighter-details/9e8f6c728eb01124
Muin Gafurov,http://ufcstats.com/fighter-details/a54660deb6a8489c
Mitch Gagnon,http://ufcstats.com/fighter-details/b8592b4a383696cd
Mickey Gall,http://ufcstats.com/fighter-details/9e50097a89442158
Manvel Gamburyan,http://ufcstats.com/fighter-details/cc6f9d1e89f3449a
Mateusz Gamrot,http://ufcstats.com/fighter-details/72db2a14ffa73ece
Shamil Gamzatov,http://ufcstats.com/fighter-details/0d980975001ae3d8
Ciryl Gane,http://ufcstats.com/fighter-details/787bb1f087ccff8a
Cody Garbrandt,http://ufcstats.com/fighter-details/d8c7c61b176e3994
Leonard Garcia,http://ufcstats.com/fighter-details/917e53fa0adea0d3
Edgar Garcia,http://ufcstats.com/fighter-details/8d49545dadf9b919
Alex Garcia,http://ufcstats.com/fighter-details/a2b12c3f3d60ff69
Steve Garcia,http://ufcstats.com/fighter-details/97cf1a2c7c5e7889
Elias Garcia,http://ufcstats.com/fighter-details/ac5a7400da3a9a41
Rafa Garcia,http://ufcstats.com/fighter-details/e132d47bd9efbbe0
Fernie Garcia,http://ufcstats.com/fighter-details/9e92e1ca498d7244
Ian Garry,http://ufcstats.com/fighter-details/442c9011034ae1fd
Pablo Garza,http://ufcstats.com/fighter-details/8e5bfd4e82352340
Kelvin Gastelum,http://ufcstats.com/fighter-details/8c0580d4fff106c1
Willie Gates,http://ufcstats.com/fighter-details/6ded9184b2284645
Melissa Gatto,http://ufcstats.com/fighter-details/a4a80dd7336ffd59
Louis Gaudinot,http://ufcstats.com/fighter-details/b72a60a0cadff408
Chad George,http://ufcstats.com/fighter-details/14e797332ea32cdb
Karine Gevorgyan,http://ufcstats.com/fighter-details/2db0c114414d4f06
Christos Giagos,http://ufcstats.com/fighter-details/de45aaae23dfa392
Joe Giannetti,http://ufcstats.com/fighter-details/946db8a378903cc3
Cody Gibson,http://ufcstats.com/fighter-details/700a674c042b7a96
Chase Gibson,http://ufcstats.com/fighter-details/09439946214993bc
Thomas Gifford,http://ufcstats.com/fighter-details/e7f51d9f9e9259e7
Trevin Giles,http://www.ufcstats.com/fighter-details/b27a1fcb56a3035a
Gregor Gillespie,http://www.ufcstats.com/fighter-details/84ff027394f7e470
Micheal Gillmore,http://ufcstats.com/fighter-details/ce175eaafe867d1f
Ricky Glenn,http://ufcstats.com/fighter-details/814ff3018127e8fc
Mark Godbeer,http://ufcstats.com/fighter-details/ad56b3f00ca38dfd
Loopy Godinez,http://ufcstats.com/fighter-details/8e5d953bdb9ae5e7
Hannah Goldy,http://ufcstats.com/fighter-details/26e3f3928b1891d9
Marcelo Golm,http://ufcstats.com/fighter-details/ac29d508d78384c9
Frank Gomez,http://ufcstats.com/fighter-details/a0a680fe2f6cc8e6
Joey Gomez,http://ufcstats.com/fighter-details/0778f94eb5d588a5
Luis Gomez,http://ufcstats.com/fighter-details/513e84bfe65ff509
Edson Gomez,http://ufcstats.com/fighter-details/e90f4291f93708e6
Silvana Gomez Juarez,http://ufcstats.com/fighter-details/b4880ef2f838d4e1
Takanori Gomi,http://ufcstats.com/fighter-details/3be081c29bf734d9
Akihiro Gono,http://ufcstats.com/fighter-details/b2acebbef8da14ea
Gabriel Gonzaga,http://ufcstats.com/fighter-details/270b89c00ef0c55c
Justin Gonzales,http://ufcstats.com/fighter-details/94535f76f43b466a
Fernando Gonzalez,http://ufcstats.com/fighter-details/be5aab761c40ef35
Jason Gonzalez,http://ufcstats.com/fighter-details/e45cfa47f504033a
Jorge Gonzalez,http://ufcstats.com/fighter-details/ff175a137b395e2b
Mikey Gonzalez,http://ufcstats.com/fighter-details/de47c33e48b0ce38
Erick Gonzalez,http://ufcstats.com/fighter-details/a2ccf35a88346a91
Lyman Good,http://ufcstats.com/fighter-details/4e0692ad070976e4
Jared Gooden,http://ufcstats.com/fighter-details/c730a0be691dc081
Eddie Gordon,http://ufcstats.com/fighter-details/8cad40a75e5c97f5
Jared Gordon,http://ufcstats.com/fighter-details/7026eca45f65377b
Malcolm Gordon,http://ufcstats.com/fighter-details/dee294e9717012c2
Tresean Gore,http://ufcstats.com/fighter-details/147e70aa6cc48cfc
Alex Gorgees,http://ufcstats.com/fighter-details/803bebcfb6d6f506
Jonathan Goulet,http://ufcstats.com/fighter-details/fb1538b46877a695
Thibault Gouti,http://ufcstats.com/fighter-details/51e86de150ee8be6
Wilson Gouveia,http://ufcstats.com/fighter-details/af5b208e97f5d382
Damian Grabowski,http://ufcstats.com/fighter-details/3f11b5d4bd76a6d9
Roger Gracie,http://ufcstats.com/fighter-details/a6bbd3df469c6bea
Kron Gracie,http://ufcstats.com/fighter-details/242d36d241b43c12
Miranda Granger,http://ufcstats.com/fighter-details/7559395ad833c074
TJ Grant,http://ufcstats.com/fighter-details/a26198ba5093147e
Davey Grant,http://ufcstats.com/fighter-details/113df4fde64735c6
Dwight Grant,http://ufcstats.com/fighter-details/8be158ca1e5ea6a0
Alexa Grasso,http://ufcstats.com/fighter-details/e8b731feff72294b
Tony Gravely,http://ufcstats.com/fighter-details/601964f9654f911a
Michael Graves,http://ufcstats.com/fighter-details/3f1d23b01c552a13
Shelton Graves,http://ufcstats.com/fighter-details/642862d6d63605cd
Kevin Gray,http://ufcstats.com/fighter-details/bb0d290026d7681d
Bobby Green,http://ufcstats.com/fighter-details/887961364be5ceb3
Desmond Green,http://ufcstats.com/fighter-details/f046d724d2a84ac5
Gabe Green,http://ufcstats.com/fighter-details/5eb50529a8418b77
Maurice Greene,http://ufcstats.com/fighter-details/068f8a189a47fea6
Matt Grice,http://ufcstats.com/fighter-details/bfc2fc38a0e20211
Forrest Griffin,http://ufcstats.com/fighter-details/fcffee71cff5530e
Tyson Griffin,http://ufcstats.com/fighter-details/20205040232ed0f3
Max Griffin,http://ufcstats.com/fighter-details/b0d6a1d8ac3d563d
Jordan Griffin,http://ufcstats.com/fighter-details/ebef46976554f975
Chad Griggs,http://ufcstats.com/fighter-details/fdf18227faa596dd
Maxim Grishin,http://ufcstats.com/fighter-details/950d0ef5c17157c5
Josh Grispi,http://ufcstats.com/fighter-details/60ba33c3f555a7a3
Kendall Grove,http://ufcstats.com/fighter-details/234f3767ff0e5701
Chris Gruetzemacher,http://ufcstats.com/fighter-details/feaf00f3373435d6
Vik Grujic,http://ufcstats.com/fighter-details/1e7483dbff40b84b
Mike Grundy,http://ufcstats.com/fighter-details/56fcb2c4d99f9d1b
Wang Guan,http://ufcstats.com/fighter-details/dd12382f28296f7b
Shannon Gugerty,http://ufcstats.com/fighter-details/9f1641c08cf8fbe2
Clay Guida,http://ufcstats.com/fighter-details/c47df9303d318c67
Melvin Guillard,http://ufcstats.com/fighter-details/ccd1299e0345e0ce
Marcelo Guimaraes,http://ufcstats.com/fighter-details/0c9c0a43d3f3f49d
John Gunderson,http://ufcstats.com/fighter-details/a0c139b34f11421a
John Gunther,http://ufcstats.com/fighter-details/3956bdc8ab2e54b3
Jorge Gurgel,http://ufcstats.com/fighter-details/04d5718ed2661e8c
Alexander Gustafsson,http://www.ufcstats.com/fighter-details/3c6976f8182d9527
Chris Gutierrez,http://ufcstats.com/fighter-details/45f0cc9d18f35137
Mike Guymon,http://ufcstats.com/fighter-details/eaea0fc7b76525a8
Damir Hadzovic,http://ufcstats.com/fighter-details/38c626ca912c7bac
Tim Hague,http://ufcstats.com/fighter-details/219a254e15d60135
Uriah Hall,http://ufcstats.com/fighter-details/65578a75fa7900e3
Ryan Hall,http://ufcstats.com/fighter-details/8866c6f509c19089
Dennis Hallman,http://ufcstats.com/fighter-details/8a8a84b743ae7699
Piotr Hallmann,http://ufcstats.com/fighter-details/a3be148af5c7b088
Seo Hee Ham,http://ufcstats.com/fighter-details/165c244bcca3ed26
Matt Hamill,http://ufcstats.com/fighter-details/98b80a717b9bda17
Anthony Hamilton,http://ufcstats.com/fighter-details/c727c7d31c50c4cf
CJ Hamilton,http://ufcstats.com/fighter-details/7da5839b223f3728
Jared Hamman,http://ufcstats.com/fighter-details/23459ee7e373b98f
Kay Hansen,http://ufcstats.com/fighter-details/4100c7a09497ad41
Nasrat Haqparast,http://ufcstats.com/fighter-details/b7b84ccd221be298
Antoni Hardonk,http://ufcstats.com/fighter-details/69b69c0178c4004d
Dan Hardy,http://ufcstats.com/fighter-details/473ce3aa581251a2
Greg Hardy,http://ufcstats.com/fighter-details/85073dbd1be65ed9
Gerald Harris,http://ufcstats.com/fighter-details/c4b81cdecd5d6abe
Phil Harris,http://ufcstats.com/fighter-details/ba043b03eb799063
Walt Harris,http://ufcstats.com/fighter-details/03f982ca3735070c
Carlston Harris,http://ufcstats.com/fighter-details/a53d30163304aa6e
Dale Hartt,http://ufcstats.com/fighter-details/058e4e08a1ad8aba
John Hathaway,http://ufcstats.com/fighter-details/28f3c2258a1d8874
Phil Hawes,http://ufcstats.com/fighter-details/547afe1017e72dbe
Dustin Hazelett,http://ufcstats.com/fighter-details/a149d6bc670cdb60
James Head,http://ufcstats.com/fighter-details/19a8cce18a1cef9e
Pat Healy,http://ufcstats.com/fighter-details/50d2f0018bcf9eef
David Heath,http://ufcstats.com/fighter-details/4f95f74620a6b7a4
Jake Hecht,http://ufcstats.com/fighter-details/e57fdbea1b828202
Nick Hein,http://ufcstats.com/fighter-details/2816ced060a21be3
Ian Heinisch,http://ufcstats.com/fighter-details/2e585c701f72fe55
Marcin Held,http://ufcstats.com/fighter-details/bf43fed8f29e1671
Dan Henderson,http://ufcstats.com/fighter-details/1ccf4e7caff270df
Benson Henderson,http://ufcstats.com/fighter-details/2676b28836a5a836
Johny Hendricks,http://ufcstats.com/fighter-details/0941df56f6ac954b
Luis Henrique,http://ufcstats.com/fighter-details/e5bda12faabfc850
Danny Henry,http://ufcstats.com/fighter-details/f7d73e452b064bf2
Victor Henry,http://ufcstats.com/fighter-details/eb8d8c2a95cfccb8
Jai Herbert,http://ufcstats.com/fighter-details/4c88a1db5a46c6a4
Ed Herman,http://ufcstats.com/fighter-details/06f36cf4bd97ec77
Dave Herman,http://ufcstats.com/fighter-details/cbd6f1abf955e628
Jack Hermansson,http://www.ufcstats.com/fighter-details/0a1942069c9ad6b6
Alexander Hernandez,http://ufcstats.com/fighter-details/262a7d06203657e6
Anthony Hernandez,http://ufcstats.com/fighter-details/093e1f5bb73850be
Nohelin Hernandez,http://ufcstats.com/fighter-details/f97c5433c77522d3
Geane Herrera,http://ufcstats.com/fighter-details/c169545ab0825f44
Alvaro Herrera Mendoza,http://ufcstats.com/fighter-details/74d35fbc9c6a61bd
Felice Herrig,http://ufcstats.com/fighter-details/b6850671a008bf9a
Heath Herring,http://ufcstats.com/fighter-details/7450525c7ba032a0
Clint Hester,http://ufcstats.com/fighter-details/92b62174c175ce19
Jimy Hettes,http://ufcstats.com/fighter-details/893d51aaf024eddd
Marcus Hicks,http://ufcstats.com/fighter-details/e69c5ce12f4e762b
Jay Hieron,http://ufcstats.com/fighter-details/5bb0a618ad03ac64
Brady Hiestand,http://ufcstats.com/fighter-details/7af33fc4435017f1
Jason High,http://ufcstats.com/fighter-details/e5d03e4d966126bd
Corey Hill,http://ufcstats.com/fighter-details/abbc737317f66b81
Angela Hill,http://ufcstats.com/fighter-details/f0feeb2192937424
Jamahal Hill,http://ufcstats.com/fighter-details/5444c5a201d3ee5a
Kailan Hill,http://ufcstats.com/fighter-details/bc7efc037c5f6550
Hatsu Hioki,http://ufcstats.com/fighter-details/ef7fa30364cbe7f2
Kuniyoshi Hironaka,http://ufcstats.com/fighter-details/9d4522df6fc49a47
Mizuto Hirota,http://ufcstats.com/fighter-details/35faad160d346839
Matt Hobar,http://ufcstats.com/fighter-details/b57edace7b647f07
Andrew Holbrook,http://ufcstats.com/fighter-details/66ab58d0b3783607
Kevin Holland,http://ufcstats.com/fighter-details/3a46b268013afede
Max Holloway,http://ufcstats.com/fighter-details/150ff4cc642270b9
Holly Holm,http://ufcstats.com/fighter-details/634e2fb70bde3fd5
Joseph Holmes,http://ufcstats.com/fighter-details/8d20d76af3f213ce
Kurt Holobaugh,http://ufcstats.com/fighter-details/a7151778b3381036
Paddy Holohan,http://www.ufcstats.com/fighter-details/6e7c758f5cdec01a
Scott Holtzman,http://ufcstats.com/fighter-details/df1eb4354d18a906
Sabah Homasi,http://ufcstats.com/fighter-details/71f048adbfed5b49
Mark Hominick,http://ufcstats.com/fighter-details/0a97691039c4bbfb
Barb Honchak,http://ufcstats.com/fighter-details/729d4bd5a6cd0a97
Chris Honeycutt,http://ufcstats.com/fighter-details/4d2e3320d815f687
Lorenzo Hood,http://ufcstats.com/fighter-details/7f9abc4db2d05764
Dan Hooker,http://ufcstats.com/fighter-details/193b9d1858bc4df3
Chase Hooper,http://ufcstats.com/fighter-details/971246648e162f0d
Darrell Horcher,http://ufcstats.com/fighter-details/18e8b7070228e728
Yoshinori Horie,http://ufcstats.com/fighter-details/3fa7688bfe48a493
Kyoji Horiguchi,http://ufcstats.com/fighter-details/98aa60cf58071fd6
Jeremy Horn,http://ufcstats.com/fighter-details/8d26912cd2aeb366
Chris Horodecki,http://ufcstats.com/fighter-details/e29cf523ebd155c5
Jeff Hougland,http://ufcstats.com/fighter-details/97a8f39186f489db
John Howard,http://ufcstats.com/fighter-details/fc31f896cde2bc2e
Hu Yaozong,http://ufcstats.com/fighter-details/f1175ea3aafbf351
Carlos Huachin,http://ufcstats.com/fighter-details/225def29ecfe0fc1
Brady Huang,http://ufcstats.com/fighter-details/1ec1b6a7a29ffc71
Austin Hubbard,http://ufcstats.com/fighter-details/d2cd7a69cc55e7ed
Collin Huckbody,http://ufcstats.com/fighter-details/f372a848d250e006
Roger Huerta,http://ufcstats.com/fighter-details/daf1b84aebd6602b
Matt Hughes,http://ufcstats.com/fighter-details/621a6c59f88a44fe
Jeff Hughes,http://ufcstats.com/fighter-details/6a11e325aa60ad02
Sam Hughes,http://ufcstats.com/fighter-details/e94085e821bd81de
Harry Hunsucker,http://ufcstats.com/fighter-details/f703250471acaf96
Mark Hunt,http://ufcstats.com/fighter-details/eef9b891edbd4604
Al Iaquinta,http://ufcstats.com/fighter-details/59279a7c978f7da0
Khadis Ibragimov,http://ufcstats.com/fighter-details/c3218c810959d279
Dan Ige,http://ufcstats.com/fighter-details/82a5152216251682
Zelim Imadaev,http://ufcstats.com/fighter-details/7f0f171414d0a287
Nassourdine Imavov,http://ufcstats.com/fighter-details/881bf86d4cba8578
Naoki Inoue,http://ufcstats.com/fighter-details/199eb7cf6ae90294
Inoue Mizuki,http://ufcstats.com/fighter-details/43a59ce3bb40449e
James Irvin,http://ufcstats.com/fighter-details/a7f4d0902bb64092
Teruto Ishihara,http://ufcstats.com/fighter-details/88cd34d836b4ebcd
Damir Ismagulov,http://ufcstats.com/fighter-details/135d124172a0bea3
Leandro Issa,http://ufcstats.com/fighter-details/d1e1fdcea7c8a90a
Blagoy Ivanov,http://ufcstats.com/fighter-details/1788eee370f077b7
Anthony Ivy,http://ufcstats.com/fighter-details/3c5005b66696d790
Yves Jabouin,http://ufcstats.com/fighter-details/b4eeac608fc82f88
Quinton Jackson,http://www.ufcstats.com/fighter-details/ffc088e64fab57e9
Damon Jackson,http://ufcstats.com/fighter-details/29af297d9f1de0f8
Jason Jackson,http://ufcstats.com/fighter-details/ca8da445dfa82d56
Montel Jackson,http://ufcstats.com/fighter-details/cc1a8b4b38b92c6d
Dustin Jacoby,http://www.ufcstats.com/fighter-details/e4277e87a789d687
Virna Jandiroba,http://ufcstats.com/fighter-details/7dda2cf308f24a02
Dave Jansen,http://ufcstats.com/fighter-details/335ad945324c3a2e
Keith Jardine,http://ufcstats.com/fighter-details/b9d0fd83bb8a147a
Rony Jason,http://ufcstats.com/fighter-details/b71ce838b01f2cad
Jasmine Jasudavicius,http://ufcstats.com/fighter-details/a9e260472d321361
Justin Jaynes,http://ufcstats.com/fighter-details/304a21d0595e1a08
Joanna Jedrzejczyk,http://ufcstats.com/fighter-details/3d6749c4267da18f
Aaron Jeffery,http://ufcstats.com/fighter-details/ccdcb20370be62a3
Brandon Jenkins,http://ufcstats.com/fighter-details/6a8928652fc01bee
Ryan Jensen,http://ufcstats.com/fighter-details/aae99701b21554e4
Ryan Jimmo,http://ufcstats.com/fighter-details/bc3ec52ef70fc155
Sung Bin Jo,http://ufcstats.com/fighter-details/6e0e977beb909837
Carls John De Tomas,http://ufcstats.com/fighter-details/2a4200ead401a9ce
Brett Johns,http://ufcstats.com/fighter-details/ec52462a1b41f714
Miles Johns,http://ufcstats.com/fighter-details/46e0d677f91bacc0
Anthony Johnson,http://ufcstats.com/fighter-details/365fee2da473b177
DaMarques Johnson,http://ufcstats.com/fighter-details/322a56923b396b4d
Tony Johnson,http://ufcstats.com/fighter-details/365fee2da473b177
Lavar Johnson,http://ufcstats.com/fighter-details/e6c5908910cc26e4
Demetrious Johnson,http://www.ufcstats.com/fighter-details/8a304bfd6bf04a57
Michael Johnson,http://www.ufcstats.com/fighter-details/511e82663651438d
Kajan Johnson,http://ufcstats.com/fighter-details/633a45d131192ffe
Timothy Johnson,http://ufcstats.com/fighter-details/cc900af167fbedfd
Jordan Johnson,http://ufcstats.com/fighter-details/99bcdf5eac39898f
Chad Johnson,http://ufcstats.com/fighter-details/6ce9a012e4c6020c
Jose Johnson,http://ufcstats.com/fighter-details/84f727cf0166d6f2
Liana Jojua,http://ufcstats.com/fighter-details/eebc23626e38f5dc
Daniel Jolly,http://ufcstats.com/fighter-details/eeabcd4dc6619129
Jon Jones,http://ufcstats.com/fighter-details/07f72a2a7591b409
Jamelle Jones,http://ufcstats.com/fighter-details/1dda22d0ac3d1271
Trevin Jones,http://ufcstats.com/fighter-details/ec23c1be628d8057
Mason Jones,http://ufcstats.com/fighter-details/f6ad6a1e4d600e0d
Jocelyn Jones-Lybarger,http://ufcstats.com/fighter-details/1a98c9dbb7fc3959
Shawn Jordan,http://ufcstats.com/fighter-details/ca2efc9d7d523c43
Ivan Jorge,http://ufcstats.com/fighter-details/19db7ac26308178f
Scott Jorgensen,http://ufcstats.com/fighter-details/0b64d0fed453ef7f
Krzysztof Jotko,http://ufcstats.com/fighter-details/4e06913c91da5200
